LOCATIONNAME,TYPOLOGY,ROOMS,AREARANGE,PRICE_ASKING,AREA
Chamberí,PISO,3,300,3800.0,300
Centro,PISO,0,97,1200.0,97
Chamartín,PISO,2,70,990.0,70
Retiro,PISO,1,165,1300.0,165
Retiro,PISO,3,195,1841.0,195
Chamberí,PISO,0,240,2900.0,240
Chamberí,PISO,1,165,2000.0,165
Tetuán,PISO,2,105,755.0,105
Tetuán,PISO,3,195,1625.0,195
Chamberí,PISO,3,300,3550.0,300
Chamartín,PISO,3,195,2275.0,195
Latina,PISO,3,300,2700.0,300
Chamartín,PISO,2,97,1200.0,97
Retiro,PISO,2,60,6000.0,60
Chamartín,PISO,0,97,950.0,97
Moncloa,PISO,3,60,4500.0,60
Latina,PISO,1,70,770.0,70
Moncloa,PISO,3,70,1200.0,70
Moncloa,PISO,3,142,962.5,142
Tetuán,PISO,3,195,1700.0,195
Chamartín,PISO,0,70,850.0,70
Chamberí,PISO,3,300,3275.0,300
Chamberí,PISO,0,120,1000.0,120
Chamberí,PISO,1,165,2125.0,165
Retiro,PISO,2,240,3550.0,240
Latina,PISO,2,142,890.0,142
Tetuán,PISO,3,240,2050.0,240
Moncloa,PISO,3,240,2225.0,240
Tetuán,PISO,3,195,1700.0,195
Chamberí,PISO,2,165,1700.0,165
Latina,PISO,3,70,680.0,70
Chamartín,PISO,1,195,2050.0,195
Tetuán,PISO,2,97,1050.0,97
Tetuán,PISO,3,240,1875.0,240
Chamartín,PISO,2,70,1200.0,70
Retiro,PISO,0,40,800.0,40
Chamberí,PISO,0,120,1100.0,120
Tetuán,PISO,3,240,2100.0,240
Centro,PISO,2,150,750.0,150
Centro,PISO,3,165,1700.0,165
Centro,PISO,3,195,2000.0,195
Chamberí,PISO,3,97,1300.0,97
Tetuán,PISO,1,142,1239.0,142
Salamanca,PISO,3,70,1300.0,70
Retiro,PISO,1,40,750.0,40
Salamanca,PISO,2,40,685.0,40
Centro,PISO,0,165,1950.0,165
Salamanca,PISO,1,195,1700.0,195
Chamberí,PISO,2,195,2300.0,195
Chamberí,PISO,1,300,2000.0,300
Centro,PISO,2,142,1550.0,142
Centro,PISO,3,300,3000.0,300
Centro,PISO,0,120,1100.0,120
Moncloa,PISO,3,142,1825.0,142
Moncloa,PISO,2,120,1300.0,120
Chamberí,PISO,2,300,4000.0,300
Retiro,PISO,3,195,1841.0,195
Latina,PISO,2,195,800.0,195
Tetuán,PISO,2,195,1700.0,195
Chamberí,PISO,2,142,1550.0,142
Chamberí,PISO,2,240,3197.5,240
Retiro,PISO,1,97,1100.0,97
Tetuán,PISO,0,97,0.0,97
Moncloa,PISO,3,60,4500.0,60
Centro,PISO,0,142,1575.0,142
Latina,PISO,1,90,685.0,90
Centro,PISO,1,195,1900.0,195
Latina,PISO,3,70,650.0,70
Latina,PISO,2,70,680.0,70
Latina,PISO,2,142,910.0,142
Centro,PISO,0,120,1450.0,120
Moncloa,PISO,2,300,2100.0,300
Retiro,PISO,3,165,1550.0,165
Chamartín,PISO,2,165,2175.0,165
Salamanca,PISO,0,195,2150.0,195
Latina,PISO,2,142,980.0,142
Chamberí,PISO,2,195,2300.0,195
Moncloa,PISO,1,165,1600.0,165
Tetuán,PISO,3,105,2275.0,105
Salamanca,PISO,2,105,685.0,105
Salamanca,PISO,2,195,2550.0,195
Tetuán,PISO,0,97,1100.0,97
Moncloa,PISO,0,165,1200.0,165
Tetuán,PISO,0,70,800.0,70
Latina,PISO,2,142,850.0,142
Moncloa,PISO,3,142,1250.0,142
Latina,PISO,3,165,1300.0,165
Chamartín,PISO,2,195,1975.0,195
Moncloa,PISO,2,120,1300.0,120
Chamartín,PISO,2,165,2175.0,165
Salamanca,PISO,2,97,1250.0,97
Salamanca,PISO,3,97,1300.0,97
Moncloa,PISO,1,120,1300.0,120
Moncloa,PISO,3,97,900.0,97
Latina,PISO,3,240,1800.0,240
Latina,PISO,0,142,1200.0,142
Chamberí,PISO,1,165,2125.0,165
Chamberí,PISO,3,165,1700.0,165
Latina,PISO,1,120,1020.0,120
Moncloa,PISO,1,142,1500.0,142
Chamberí,PISO,3,120,1800.0,120
Moncloa,PISO,1,75,762.5,75
Salamanca,PISO,1,142,1550.0,142
Tetuán,PISO,3,70,1200.0,70
Tetuán,PISO,2,40,3450.0,40
Retiro,PISO,2,240,3250.0,240
Moncloa,PISO,3,165,1870.0,165
Chamartín,PISO,2,300,3000.0,300
Tetuán,PISO,3,240,2500.0,240
Tetuán,PISO,2,240,2000.0,240
Retiro,PISO,0,70,700.0,70
Moncloa,PISO,0,40,737.5,40
Chamartín,PISO,0,300,2500.0,300
Retiro,PISO,1,165,1300.0,165
Retiro,PISO,1,70,995.0,70
Centro,PISO,0,142,1650.0,142
Tetuán,PISO,1,142,800.0,142
Retiro,PISO,1,240,1800.0,240
Moncloa,PISO,1,120,1300.0,120
Chamberí,PISO,0,120,1100.0,120
Moncloa,PISO,0,70,1000.0,70
Chamartín,PISO,2,240,3150.0,240
Chamartín,PISO,2,300,2900.0,300
Chamartín,PISO,3,195,2100.0,195
Centro,PISO,3,142,1625.0,142
Salamanca,PISO,3,97,1200.0,97
Chamberí,PISO,3,60,4950.0,60
Chamartín,PISO,3,60,3500.0,60
Latina,PISO,3,97,770.0,97
Moncloa,PISO,2,97,1145.0,97
Retiro,PISO,2,142,1525.0,142
Centro,PISO,3,97,1300.0,97
Tetuán,PISO,2,195,1700.0,195
Latina,PISO,2,240,1350.0,240
Centro,PISO,1,142,1500.0,142
Chamartín,PISO,3,165,1800.0,165
Retiro,PISO,1,105,750.0,105
Moncloa,PISO,2,142,1300.0,142
Moncloa,PISO,2,142,1450.0,142
Moncloa,PISO,1,97,1125.0,97
Salamanca,PISO,0,195,2800.0,195
Latina,PISO,2,165,775.0,165
Centro,PISO,0,240,1900.0,240
Chamberí,PISO,3,165,1700.0,165
Chamberí,PISO,3,105,4950.0,105
Salamanca,PISO,3,165,1950.0,165
Moncloa,PISO,2,105,3500.0,105
Moncloa,PISO,2,105,3500.0,105
Retiro,PISO,2,195,1750.0,195
Retiro,PISO,1,120,1200.0,120
Retiro,PISO,2,75,1000.0,75
Chamberí,PISO,2,300,2800.0,300
Latina,PISO,1,120,1150.0,120
Moncloa,PISO,2,75,750.0,75
Chamartín,PISO,2,70,945.0,70
Retiro,PISO,3,142,1500.0,142
Centro,PISO,3,97,1650.0,97
Chamberí,PISO,0,120,1100.0,120
Retiro,PISO,3,240,2000.0,240
Tetuán,PISO,3,97,995.0,97
Salamanca,PISO,0,97,1100.0,97
Latina,PISO,1,120,875.0,120
Retiro,PISO,1,142,1300.0,142
Moncloa,PISO,1,142,1175.0,142
Salamanca,PISO,1,195,1400.0,195
Retiro,PISO,1,70,950.0,70
Chamberí,PISO,1,120,1240.0,120
Tetuán,PISO,3,120,1200.0,120
Chamberí,PISO,3,300,2800.0,300
Retiro,PISO,0,70,800.0,70
Chamartín,PISO,2,300,2900.0,300
Chamberí,PISO,3,120,1600.0,120
Chamartín,PISO,3,142,1400.0,142
Chamartín,PISO,2,165,1625.0,165
Chamartín,PISO,0,70,750.0,70
Moncloa,PISO,3,97,925.0,97
Moncloa,PISO,3,300,2600.0,300
Centro,PISO,2,195,2100.0,195
Retiro,PISO,2,300,3950.0,300
Centro,PISO,0,120,1100.0,120
Latina,PISO,3,165,1350.0,165
Moncloa,PISO,1,120,1325.0,120
Tetuán,PISO,3,70,1475.0,70
Chamberí,PISO,1,120,1550.0,120
Retiro,PISO,1,120,1300.0,120
Centro,PISO,0,240,1900.0,240
Chamberí,PISO,1,142,1700.0,142
Retiro,PISO,3,195,1805.0,195
Retiro,PISO,2,97,1100.0,97
Moncloa,PISO,2,142,1500.0,142
Chamartín,PISO,3,300,3250.0,300
Retiro,PISO,0,70,800.0,70
Retiro,PISO,3,120,1300.0,120
Retiro,PISO,1,120,1200.0,120
Tetuán,PISO,2,195,1850.0,195
Salamanca,PISO,0,120,950.0,120
Moncloa,PISO,0,120,1295.0,120
Moncloa,PISO,3,300,2475.0,300
Moncloa,PISO,2,180,3500.0,180
Salamanca,PISO,1,240,4850.0,240
Retiro,PISO,3,70,1000.0,70
Tetuán,PISO,3,97,1100.0,97
Chamberí,PISO,3,300,4000.0,300
Latina,PISO,3,165,1350.0,165
Moncloa,PISO,0,120,900.0,120
Moncloa,PISO,1,142,1250.0,142
Salamanca,PISO,1,195,1700.0,195
Chamartín,PISO,2,70,925.0,70
Tetuán,PISO,2,240,2000.0,240
Moncloa,PISO,2,240,2000.0,240
Retiro,PISO,2,70,980.0,70
Retiro,PISO,3,70,1000.0,70
Salamanca,PISO,2,142,1750.0,142
Moncloa,PISO,3,165,1870.0,165
Tetuán,PISO,2,105,760.0,105
Chamartín,PISO,2,70,1095.0,70
Latina,PISO,2,120,850.0,120
Chamartín,PISO,0,75,800.0,75
Chamberí,PISO,1,120,1675.0,120
Chamberí,PISO,1,300,2000.0,300
Tetuán,PISO,2,142,1200.0,142
Latina,PISO,3,120,850.0,120
Chamberí,PISO,0,240,2900.0,240
Salamanca,PISO,3,150,4000.0,150
Retiro,PISO,1,120,900.0,120
Chamartín,PISO,2,165,1820.0,165
Centro,PISO,2,240,2075.0,240
Retiro,PISO,1,150,750.0,150
Chamberí,PISO,3,165,1700.0,165
Latina,PISO,3,97,790.0,97
Chamberí,PISO,1,165,2000.0,165
Chamartín,PISO,0,105,800.0,105
Salamanca,PISO,0,105,900.0,105
Centro,PISO,3,105,5100.0,105
Latina,PISO,2,240,1400.0,240
Latina,PISO,3,165,1150.0,165
Retiro,PISO,3,195,1841.0,195
Centro,PISO,2,240,2325.0,240
Latina,PISO,3,240,1300.0,240
Moncloa,PISO,2,240,1900.0,240
Chamartín,PISO,2,300,2900.0,300
Chamberí,PISO,3,240,2400.0,240
Latina,PISO,2,165,1400.0,165
Moncloa,PISO,3,240,2350.0,240
Chamartín,PISO,2,195,2100.0,195
Centro,PISO,0,165,1775.0,165
Chamartín,PISO,3,142,1300.0,142
Salamanca,PISO,1,195,1700.0,195
Latina,PISO,1,120,970.0,120
Chamartín,PISO,3,165,1500.0,165
Latina,PISO,1,120,1100.0,120
Chamartín,PISO,3,240,2400.0,240
Latina,PISO,1,142,800.0,142
Latina,PISO,1,90,655.0,90
Retiro,PISO,1,165,1300.0,165
Tetuán,PISO,3,165,1500.0,165
Salamanca,PISO,1,105,850.0,105
Latina,PISO,3,165,1150.0,165
Retiro,PISO,2,165,1550.0,165
Chamberí,PISO,3,120,1500.0,120
Moncloa,PISO,3,70,1200.0,70
Retiro,PISO,1,165,1330.0,165
Latina,PISO,3,240,1800.0,240
Chamartín,PISO,2,240,3200.0,240
Chamberí,PISO,2,300,3000.0,300
Tetuán,PISO,1,165,1500.0,165
Tetuán,PISO,0,97,1100.0,97
Latina,PISO,1,142,800.0,142
Tetuán,PISO,1,120,950.0,120
Chamberí,PISO,1,120,1550.0,120
Retiro,PISO,2,240,3040.0,240
Tetuán,PISO,3,142,1300.0,142
Latina,PISO,1,97,900.0,97
Chamartín,PISO,2,300,2900.0,300
Salamanca,PISO,2,142,1600.0,142
Retiro,PISO,3,142,1500.0,142
Retiro,PISO,3,195,1865.0,195
Chamartín,PISO,1,142,1300.0,142
Retiro,PISO,3,97,1100.0,97
Latina,PISO,3,70,610.0,70
Salamanca,PISO,3,142,1850.0,142
Tetuán,PISO,2,142,1365.0,142
Latina,PISO,1,90,700.0,90
Tetuán,PISO,1,97,950.0,97
Chamartín,PISO,1,120,1300.0,120
Latina,PISO,2,97,700.0,97
Latina,PISO,2,70,720.0,70
Salamanca,PISO,3,40,4250.0,40
Chamartín,PISO,0,300,2500.0,300
Salamanca,PISO,0,97,950.0,97
Centro,PISO,1,240,2500.0,240
Salamanca,PISO,1,142,1600.0,142
Centro,PISO,0,97,1200.0,97
Salamanca,PISO,0,97,1200.0,97
Chamberí,PISO,1,60,900.0,60
Salamanca,PISO,0,97,975.0,97
Moncloa,PISO,0,97,850.0,97
Chamberí,PISO,3,195,2190.0,195
Retiro,PISO,2,120,5750.0,120
Latina,PISO,2,165,1400.0,165
Chamartín,PISO,0,120,950.0,120
Retiro,PISO,3,75,7500.0,75
Centro,PISO,2,300,2400.0,300
Latina,PISO,3,195,1350.0,195
Retiro,PISO,1,120,1200.0,120
Chamberí,PISO,0,240,2900.0,240
Salamanca,PISO,3,165,1900.0,165
Salamanca,PISO,1,195,1400.0,195
Centro,PISO,0,165,1950.0,165
Latina,PISO,2,70,745.0,70
Tetuán,PISO,3,120,1200.0,120
Retiro,PISO,1,165,1330.0,165
Moncloa,PISO,3,165,1870.0,165
Centro,PISO,3,97,1550.0,97
Chamartín,PISO,2,300,2950.0,300
Chamberí,PISO,3,97,1500.0,97
Salamanca,PISO,2,300,3500.0,300
Centro,PISO,2,300,2300.0,300
Moncloa,PISO,0,180,700.0,180
Chamberí,PISO,1,142,1700.0,142
Moncloa,PISO,2,240,1900.0,240
Moncloa,PISO,0,97,850.0,97
Centro,PISO,3,300,2800.0,300
Retiro,PISO,1,240,1800.0,240
Chamberí,PISO,2,195,2300.0,195
Moncloa,PISO,3,97,1000.0,97
Latina,PISO,0,70,950.0,70
Salamanca,PISO,0,97,902.5,97
Chamberí,PISO,1,300,2000.0,300
Tetuán,PISO,0,180,700.0,180
Retiro,PISO,3,195,1999.0,195
Retiro,PISO,3,165,1425.0,165
Latina,PISO,2,240,2300.0,240
Retiro,PISO,3,150,7500.0,150
Tetuán,PISO,2,300,2600.0,300
Chamartín,PISO,0,97,990.0,97
Salamanca,PISO,1,195,1400.0,195
Tetuán,PISO,3,195,1550.0,195
Tetuán,PISO,2,240,2000.0,240
Retiro,PISO,1,150,750.0,150
Tetuán,PISO,3,300,2400.0,300
Moncloa,PISO,1,180,700.0,180
Moncloa,PISO,2,97,980.0,97
Chamberí,PISO,2,195,2300.0,195
Moncloa,PISO,2,240,1900.0,240
Latina,PISO,0,97,725.0,97
Chamartín,PISO,1,60,925.0,60
Retiro,PISO,0,60,600.0,60
Latina,PISO,0,97,725.0,97
Moncloa,PISO,1,60,675.0,60
Latina,PISO,2,142,900.0,142
Chamberí,PISO,1,142,1875.0,142
Chamartín,PISO,0,97,975.0,97
Salamanca,PISO,0,70,1100.0,70
Chamberí,PISO,3,70,990.0,70
Moncloa,PISO,2,240,1900.0,240
Salamanca,PISO,1,142,1600.0,142
Chamberí,PISO,1,300,2000.0,300
Retiro,PISO,1,180,750.0,180
Chamartín,PISO,1,180,700.0,180
Moncloa,PISO,2,195,1800.0,195
Tetuán,PISO,3,300,1250.0,300
Chamberí,PISO,1,240,2000.0,240
Tetuán,PISO,0,97,1050.0,97
Chamartín,PISO,1,60,800.0,60
Moncloa,PISO,1,60,750.0,60
Retiro,PISO,1,195,1645.0,195
Chamartín,PISO,3,142,1300.0,142
Moncloa,PISO,3,300,2600.0,300
Moncloa,PISO,2,120,1150.0,120
Retiro,PISO,1,142,1250.0,142
Tetuán,PISO,1,97,900.0,97
Moncloa,PISO,3,120,1175.0,120
Centro,PISO,3,97,1250.0,97
Latina,PISO,1,120,875.0,120
Salamanca,PISO,3,165,1750.0,165
Retiro,PISO,3,300,4300.0,300
Centro,PISO,3,120,1450.0,120
Retiro,PISO,2,300,3950.0,300
Moncloa,PISO,2,180,3500.0,180
Centro,PISO,0,97,1200.0,97
Tetuán,PISO,1,142,887.5,142
Chamartín,PISO,1,240,3300.0,240
Chamberí,PISO,2,240,2850.0,240
Chamartín,PISO,3,120,1287.5,120
Tetuán,PISO,1,165,1700.0,165
Centro,PISO,3,120,1500.0,120
Retiro,PISO,1,142,1300.0,142
Salamanca,PISO,0,142,1105.0,142
Chamberí,PISO,3,90,4950.0,90
Centro,PISO,0,120,1250.0,120
Latina,PISO,2,70,720.0,70
Salamanca,PISO,2,240,3075.0,240
Retiro,PISO,0,70,825.0,70
Salamanca,PISO,3,97,1650.0,97
Latina,PISO,1,97,845.0,97
Retiro,PISO,3,70,1075.0,70
Chamartín,PISO,0,40,800.0,40
Chamberí,PISO,2,165,1550.0,165
Retiro,PISO,1,165,1330.0,165
Chamberí,PISO,0,97,1012.5,97
Salamanca,PISO,2,70,1070.0,70
Centro,PISO,1,142,1550.0,142
Tetuán,PISO,2,195,1600.0,195
Latina,PISO,2,165,1400.0,165
Centro,PISO,2,195,1950.0,195
Centro,PISO,3,120,5000.0,120
Latina,PISO,3,195,1100.0,195
Chamartín,PISO,1,240,3300.0,240
Retiro,PISO,3,300,3000.0,300
Chamberí,PISO,1,240,2425.0,240
Tetuán,PISO,3,240,1800.0,240
Moncloa,PISO,1,70,932.5,70
Latina,PISO,3,240,1800.0,240
Moncloa,PISO,2,97,1100.0,97
Centro,PISO,3,300,2700.0,300
Chamberí,PISO,1,240,2000.0,240
Retiro,PISO,2,142,1775.0,142
Centro,PISO,3,90,4450.0,90
Salamanca,PISO,2,97,1300.0,97
Salamanca,PISO,1,195,1700.0,195
Salamanca,PISO,1,195,1700.0,195
Retiro,PISO,3,120,5000.0,120
Latina,PISO,2,165,775.0,165
Retiro,PISO,2,142,1600.0,142
Latina,PISO,2,142,985.0,142
Tetuán,PISO,3,90,3050.0,90
Moncloa,PISO,0,70,980.0,70
Tetuán,PISO,3,40,0.0,40
Chamartín,PISO,2,70,1050.0,70
Moncloa,PISO,0,120,900.0,120
Tetuán,PISO,3,165,1350.0,165
Centro,PISO,2,142,1462.5,142
Latina,PISO,2,165,1650.0,165
Chamberí,PISO,3,300,3800.0,300
Moncloa,PISO,3,120,1200.0,120
Chamartín,PISO,3,165,1600.0,165
Latina,PISO,2,240,1350.0,240
Centro,PISO,3,97,1200.0,97
Chamartín,PISO,3,195,2075.0,195
Salamanca,PISO,0,70,925.0,70
Moncloa,PISO,3,240,2400.0,240
Salamanca,PISO,3,150,4000.0,150
Latina,PISO,1,150,700.0,150
Retiro,PISO,3,240,2275.0,240
Chamberí,PISO,1,165,2000.0,165
Chamartín,PISO,3,105,3300.0,105
Tetuán,PISO,2,240,2000.0,240
Centro,PISO,2,165,1750.0,165
Moncloa,PISO,3,97,955.0,97
Retiro,PISO,2,60,1000.0,60
Retiro,PISO,1,165,1300.0,165
Latina,PISO,3,165,1250.0,165
Chamberí,PISO,2,120,1400.0,120
Moncloa,PISO,2,70,925.0,70
Moncloa,PISO,0,97,850.0,97
Moncloa,PISO,2,300,2100.0,300
Chamartín,PISO,1,120,1300.0,120
Moncloa,PISO,1,70,950.0,70
Retiro,PISO,2,40,6000.0,40
Retiro,PISO,1,120,1150.0,120
Moncloa,PISO,1,142,1175.0,142
Moncloa,PISO,3,97,950.0,97
Tetuán,PISO,3,240,2100.0,240
Centro,PISO,0,120,1200.0,120
Tetuán,PISO,3,120,1125.0,120
Chamberí,PISO,3,70,1250.0,70
Salamanca,PISO,3,97,1200.0,97
Retiro,PISO,2,165,1500.0,165
Moncloa,PISO,0,165,1200.0,165
Moncloa,PISO,1,105,750.0,105
Moncloa,PISO,3,142,1400.0,142
Chamartín,PISO,2,97,1200.0,97
Chamartín,PISO,3,97,1325.0,97
Centro,PISO,3,300,2750.0,300
Moncloa,PISO,0,180,750.0,180
Salamanca,PISO,2,142,1700.0,142
Chamartín,PISO,0,70,900.0,70
Retiro,PISO,3,195,1900.0,195
Salamanca,PISO,3,70,1300.0,70
Chamartín,PISO,1,165,2400.0,165
Moncloa,PISO,3,165,1680.0,165
Retiro,PISO,2,300,4750.0,300
Latina,PISO,2,195,800.0,195
Retiro,PISO,1,165,1300.0,165
Salamanca,PISO,3,240,2500.0,240
Retiro,PISO,0,97,1100.0,97
Moncloa,PISO,2,240,1900.0,240
Latina,PISO,1,97,770.0,97
Chamartín,PISO,3,300,3800.0,300
Retiro,PISO,1,165,1300.0,165
Moncloa,PISO,0,120,900.0,120
Centro,PISO,0,120,1190.0,120
Retiro,PISO,0,75,850.0,75
Latina,PISO,2,240,1400.0,240
Chamartín,PISO,2,300,2900.0,300
Centro,PISO,2,300,2400.0,300
Moncloa,PISO,2,165,1450.0,165
Retiro,PISO,1,120,1200.0,120
Salamanca,PISO,1,240,3000.0,240
Chamberí,PISO,3,70,1250.0,70
Latina,PISO,3,97,815.0,97
Tetuán,PISO,2,70,825.0,70
Chamberí,PISO,3,142,1600.0,142
Tetuán,PISO,1,165,1650.0,165
Chamberí,PISO,0,97,1000.0,97
Chamberí,PISO,2,60,0.0,60
Centro,PISO,1,240,1800.0,240
Chamberí,PISO,1,142,1850.0,142
Latina,PISO,3,195,1150.0,195
Latina,PISO,0,70,950.0,70
Tetuán,PISO,3,70,850.0,70
Retiro,PISO,1,165,1300.0,165
Moncloa,PISO,3,105,4500.0,105
Chamberí,PISO,3,195,2375.0,195
Chamberí,PISO,3,240,2500.0,240
Latina,PISO,2,240,1400.0,240
Retiro,PISO,1,195,1644.5,195
Tetuán,PISO,3,300,2950.0,300
Salamanca,PISO,3,70,1200.0,70
Chamartín,PISO,3,300,3000.0,300
Centro,PISO,0,120,1350.0,120
Salamanca,PISO,3,300,3750.0,300
Chamberí,PISO,3,300,3800.0,300
Chamberí,PISO,3,70,1250.0,70
Centro,PISO,3,40,5100.0,40
Latina,PISO,3,195,1100.0,195
Retiro,PISO,1,120,6000.0,120
Centro,PISO,0,142,1100.0,142
Moncloa,PISO,1,142,1200.0,142
Chamartín,PISO,2,165,2200.0,165
Latina,PISO,1,120,950.0,120
Chamberí,PISO,1,300,2000.0,300
Chamberí,PISO,3,97,1500.0,97
Moncloa,PISO,3,142,1000.0,142
Chamartín,PISO,3,90,3600.0,90
Tetuán,PISO,3,240,1875.0,240
Salamanca,PISO,3,70,1300.0,70
Retiro,PISO,1,195,1275.0,195
Chamartín,PISO,0,97,900.0,97
Chamartín,PISO,3,97,1250.0,97
Chamartín,PISO,3,240,2400.0,240
Chamartín,PISO,0,70,750.0,70
Tetuán,PISO,3,70,1475.0,70
Chamartín,PISO,1,240,3300.0,240
Chamberí,PISO,0,240,2900.0,240
Chamberí,PISO,3,142,1500.0,142
Latina,PISO,2,165,1650.0,165
Retiro,PISO,1,195,1275.0,195
Salamanca,PISO,2,70,1000.0,70
Tetuán,PISO,1,40,750.0,40
Chamartín,PISO,2,195,2025.0,195
Salamanca,PISO,1,165,1350.0,165
Centro,PISO,1,142,1550.0,142
Retiro,PISO,1,120,1150.0,120
Salamanca,PISO,3,97,1675.0,97
Retiro,PISO,2,240,2980.0,240
Moncloa,PISO,3,150,4175.0,150
Centro,PISO,2,300,1900.0,300
Salamanca,PISO,1,240,4850.0,240
Retiro,PISO,3,240,2000.0,240
Chamberí,PISO,1,165,1400.0,165
Salamanca,PISO,3,105,4250.0,105
Retiro,PISO,0,70,800.0,70
Tetuán,PISO,3,240,1800.0,240
Tetuán,PISO,3,195,1545.0,195
Chamberí,PISO,2,300,3000.0,300
Salamanca,PISO,2,180,0.0,180
Salamanca,PISO,1,120,1500.0,120
Latina,PISO,3,240,1800.0,240
Moncloa,PISO,1,120,1150.0,120
Centro,PISO,2,70,1100.0,70
Salamanca,PISO,2,40,685.0,40
Retiro,PISO,2,195,2000.0,195
Latina,PISO,2,70,745.0,70
Centro,PISO,3,40,5000.0,40
Latina,PISO,2,142,875.0,142
Centro,PISO,0,97,1200.0,97
Moncloa,PISO,3,60,4500.0,60
Latina,PISO,3,142,950.0,142
Moncloa,PISO,0,97,850.0,97
Retiro,PISO,3,120,1375.0,120
Moncloa,PISO,0,97,850.0,97
Retiro,PISO,3,60,7500.0,60
Moncloa,PISO,1,120,1275.0,120
Chamartín,PISO,1,240,3300.0,240
Latina,PISO,3,195,1200.0,195
Chamartín,PISO,3,240,2400.0,240
Salamanca,PISO,3,150,4700.0,150
Retiro,PISO,3,300,3200.0,300
Retiro,PISO,0,180,800.0,180
Chamartín,PISO,2,70,900.0,70
Chamartín,PISO,3,40,3000.0,40
Retiro,PISO,2,165,1550.0,165
Latina,PISO,3,97,750.0,97
Retiro,PISO,2,120,1300.0,120
Tetuán,PISO,2,240,2000.0,240
Chamartín,PISO,1,240,3600.0,240
Retiro,PISO,1,70,950.0,70
Chamberí,PISO,1,40,900.0,40
Moncloa,PISO,3,195,1900.0,195
Latina,PISO,0,70,675.0,70
Moncloa,PISO,2,142,1600.0,142
Latina,PISO,1,70,770.0,70
Centro,PISO,3,97,1500.0,97
Moncloa,PISO,1,165,1600.0,165
Latina,PISO,1,105,700.0,105
Chamberí,PISO,3,120,1487.5,120
Retiro,PISO,2,300,3950.0,300
Latina,PISO,1,70,735.0,70
Latina,PISO,2,240,1350.0,240
Chamartín,PISO,1,142,1425.0,142
Chamberí,PISO,1,120,1300.0,120
Tetuán,PISO,2,120,1100.0,120
Retiro,PISO,1,120,1400.0,120
Tetuán,PISO,2,195,1850.0,195
Chamberí,PISO,2,300,3000.0,300
Moncloa,PISO,2,180,3500.0,180
Tetuán,PISO,2,300,2600.0,300
Latina,PISO,1,70,690.0,70
Salamanca,PISO,3,142,1800.0,142
Tetuán,PISO,2,90,760.0,90
Chamartín,PISO,2,300,2900.0,300
Tetuán,PISO,3,70,1200.0,70
Tetuán,PISO,2,240,2000.0,240
Moncloa,PISO,2,300,1900.0,300
Retiro,PISO,3,165,1450.0,165
Retiro,PISO,2,195,2100.0,195
Retiro,PISO,2,120,745.0,120
Latina,PISO,1,120,1100.0,120
Tetuán,PISO,2,195,1600.0,195
Chamartín,PISO,3,97,1050.0,97
Chamberí,PISO,3,300,2500.0,300
Centro,PISO,0,195,1500.0,195
Salamanca,PISO,3,120,4000.0,120
Latina,PISO,0,120,765.0,120
Retiro,PISO,1,165,1300.0,165
Chamartín,PISO,3,97,1050.0,97
Retiro,PISO,3,60,4700.0,60
Chamberí,PISO,0,142,0.0,142
Chamartín,PISO,2,195,2200.0,195
Tetuán,PISO,3,240,1800.0,240
Salamanca,PISO,0,97,1100.0,97
Chamberí,PISO,3,60,4950.0,60
Salamanca,PISO,2,195,2550.0,195
Latina,PISO,1,120,670.0,120
Moncloa,PISO,3,120,4200.0,120
Retiro,PISO,1,165,1330.0,165
Centro,PISO,2,105,775.0,105
Salamanca,PISO,0,195,2800.0,195
Moncloa,PISO,2,195,1850.0,195
Latina,PISO,1,142,800.0,142
Moncloa,PISO,3,90,4500.0,90
Chamberí,PISO,3,97,1400.0,97
Chamberí,PISO,1,60,875.0,60
Salamanca,PISO,1,97,1250.0,97
Chamartín,PISO,3,120,1300.0,120
Salamanca,PISO,1,195,1700.0,195
Chamartín,PISO,0,120,900.0,120
Salamanca,PISO,2,300,3500.0,300
Tetuán,PISO,3,180,2400.0,180
Moncloa,PISO,2,70,950.0,70
Latina,PISO,3,195,1100.0,195
Chamartín,PISO,2,195,2100.0,195
Tetuán,PISO,0,120,700.0,120
Chamartín,PISO,0,97,975.0,97
Centro,PISO,3,120,1495.0,120
Latina,PISO,3,195,954.0,195
Tetuán,PISO,3,300,3000.0,300
Moncloa,PISO,1,142,1500.0,142
Salamanca,PISO,0,120,1250.0,120
Latina,PISO,3,165,1100.0,165
Retiro,PISO,1,142,1300.0,142
Tetuán,PISO,3,70,1750.0,70
Moncloa,PISO,3,40,4500.0,40
Moncloa,PISO,0,142,1295.0,142
Retiro,PISO,1,240,1800.0,240
Chamartín,PISO,3,120,1200.0,120
Chamberí,PISO,0,75,850.0,75
Centro,PISO,0,120,1190.0,120
Moncloa,PISO,3,70,1200.0,70
Latina,PISO,3,240,1300.0,240
Tetuán,PISO,3,70,1475.0,70
Tetuán,PISO,2,142,1300.0,142
Latina,PISO,3,195,1100.0,195
Chamartín,PISO,0,120,750.0,120
Centro,PISO,3,300,2800.0,300
Chamartín,PISO,1,195,2200.0,195
Chamartín,PISO,2,120,1300.0,120
Tetuán,PISO,0,75,700.0,75
Retiro,PISO,1,165,1330.0,165
Tetuán,PISO,3,120,1160.0,120
